final_holder_id,tx_count,received_sum_ada,sent_sum_ada,received_sum_gens,sent_sum_gens,received_sum_milk,sent_sum_milk,received_sum_min,sent_sum_min,received_sum_wrt,sent_sum_wrt,received_sum_sundae,sent_sum_sundae,received_token_count,sent_token_count,gens_balance,milk_balance,min_balance,wrt_balance,sundae_balance,token_num,ada_balance,is_virtual,all_bech32_addresses,has_script_address
stake1u80fn7sglvamxvjh9uaq75xr42fg9kuna0rlgw7v96nqxdgcwaw9n,1577,109386.649461,109176.694777,0.0,0.0,0.0,0.0,1043.43101,1041.63101,1940.270976,1875.716763,116.0,83.0,427,424,0.0,0.0,1.8,64.554213,33.0,275,209.954684,False,['addr1q9s2puavah9tyl89n3qyn0zz6stwhs7uvj75mxch4dt307k7n8aq37emkve9wte6pagv825jstde86787sauct4xqv6swz9vhj'],False
stake1u80fsgp8w0k957vfs3sm5hfuyh8hvd2pmcwvnfff03y70vgyl90ds,777,69182.741583,69162.8663,0.0,0.0,460.0,460.0,134057.174061,134057.174061,33.0,32.0,1339.610472,1333.536988,233,233,0.0,0.0,0.0,1.0,6.073484,12,19.875283,False,['addr1q9sw7lvm44fnurmxedv8jmhcnhnncn2kpngr3mvr3v7yhq77nqszwulvtfucnprphfwncfw0wc65rhsuexjjjlzfu7csje4cmz'],False
stake1u80fv7j04pdf234mk7cysrcmclv8adcddx9tcln536q0d4qxg64v3,487,82506.327861,82494.148206,0.0,0.0,2.0,2.0,0.0,0.0,50.400012,25.200006,0.0,0.0,253,253,0.0,0.0,0.0,25.200006,0.0,87,12.179655,False,['addr1q860zveeu66cymuv8dqtm7dmkzhcxsklq0ugtey4n6keszw7jeayl2z6j4rthdasfq83h37c06ms66v2h3l8fr5q7m2qpvphtz'],False
stake1u80ghw83ww5k0ttgn9wnap4prxlpq0mzwatadwvraqsu3tgu8mraw,2,10.94856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.71610900000002,0.0,314.993043,0.0,7,0,0.0,0.0,0.0,149.71610900000002,314.993043,7,10.94856,False,"['addr1qyx6med355x3qkke4aqg0d54xqak59r7jqnyakhcrmkq0qw73wu0zuafv7kk3x2a86r2zxd7zqlkya6h66uc86ppezksepezqc', 'addr1qykcqafrfvvg69n50tvhaj2qzlkgfy5dhxwz540tk53u7ex73wu0zuafv7kk3x2a86r2zxd7zqlkya6h66uc86ppezksv950ml']",False
stake1u80gxyp2uzwmynj4ev035veum6sxad8cd3qzyks9u78a4kseja0wk,459,307317.610024,307292.466184,0.0,0.0,46713.0,46713.0,2681969.566932,2628763.595451,212691.023169,208709.814568,3746184.101106,3650451.348738,72,67,0.0,0.0,53205.971481,3981.208601,95732.752368,62,25.14384,False,['addr1q8jyjjd3zt6qlgra9p65mswzrv2l0t0qpezyr5ar9ezpgxx7svgz4cyakf89tjclrgeneh4qd660smzqyfdqteu0mtdqwa9y8q'],False
stake1u80gzyezq2sxwra4al8sdrg9qfeu0p9puvu6tm4s3mz6pwcx8m97a,59,122227.118028,93082.15724,0.0,0.0,0.0,0.0,0.0,0.0,244.287699,69.242389,1211.291547,0.0,48,31,0.0,0.0,0.0,175.04531,1211.291547,31,29144.960788,False,['addr1q8n7l9cg0qkhfsh2tvglcxq6ue07znr2pcfv54zrm8vvvqk7syfjyq4qvu8mtm70q6xs2qnnc7z2rcee5hhtprk95zaslsh5ak'],False
stake1u80h7ldkh0r4rlmlgvuj3cc7n6a627rpxhjtgezz8wzqqgqujt3jl,1416,5512511.930414,5444846.930239,0.0,0.0,30.0,30.0,198487.661145,174861.612001,12027.389327,8722.123308999999,3197.469022,3197.469022,922,363,0.0,0.0,23626.049144,3305.2660180000003,0.0,758,67665.000175,False,"['addr1q8pf858cc0r0y8n24m05eus5txvsrlarhxmethwnp99ptw7l0a7mdw7828lh7see9r33a84m54uxzd0yk3jyywuyqqsq2y58ul', 'addr1zypr0np3xatwhddulsnj3aaac65qg768zgs2xpd2xuaj0zkl0a7mdw7828lh7see9r33a84m54uxzd0yk3jyywuyqqsqwd8484']",True
stake1u80hq9j027x2exkr58kk0hdh93js635skds3f4cvxk802hsawuvzk,300,87839.979658,86243.361602,0.0,0.0,0.0,0.0,0.0,0.0,397.499245,317.999396,4987.970862,4750.44844,618,573,0.0,0.0,0.0,79.499849,237.522422,333,1596.618056,False,['addr1qxhjdltjm52u6yhchjtu4utkf2xvsqlmxph6ve5sdj24657lwqty74uv4jdv8g0dvlwmwtr9p4rfpvmpzntscdvw740qf3wrxy'],False
stake1u80j3j02x5z5a96dx32tvv2vh8zw59vm2cw575a8hqn27zszrkujr,70,22889.477252,20735.113179,0.0,0.0,0.0,0.0,0.0,0.0,260.0,230.0,97.0,80.0,43,34,0.0,0.0,0.0,30.0,17.0,43,2154.364073,False,['addr1q8ge5wfwccd602huzerezzse7ukj9d62ukdx7h7tltp7cgkl9ry75dg9f6t56dz5kcc5ewwyag2ek4safaf60wpx4u9qgflcs8'],False
stake1u80j65tmzm7jw6elmze7h674kxsc4yj9l7kmy5h0xgycmgcm9pf27,166,41305.429783,41257.193763,0.0,0.0,0.0,0.0,406.81572,386.474934,15.0,14.0,0.0,0.0,117,112,0.0,0.0,20.340786,1.0,0.0,74,48.23602,False,['addr1q80wtclu3qnnzxpwr5s6ddq658utcnhmsqmfggxnz88n7gwl94ghk9haya4nlk9na04atvdp32fytladkffw7vsf3k3s5d0702'],False
stake1u80jes5l3jrlytu7knmayszpd39qt4xtaf8t6zdyu6m8utgvj84y6,38,3289540.923762,10003.677938,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,20589.275043,0.0,68,1,0.0,0.0,0.0,10.0,20589.275043,67,3279537.245824,False,['addr1q8ej0t525jdn35t7vr9fsmr7tkf2sr26wth3ehrxq8czerwl9npflry87ghead8h6fqyzmz2qh2vh6jwh5y6fe4k0ckswska3g'],False
stake1u80jt7hj533n4je4fndy564ecjl3srnaaxnp5ykx0lt3mrcd2g0we,84,1496.676822,1378.637657,0.0,0.0,0.0,0.0,0.3,0.1,75.0,50.0,16.0,8.0,110,105,0.0,0.0,0.2,25.0,8.0,46,118.039165,False,['addr1qy2yy8pk6mte0e8fxqfks4wyqgrlcuk0rt3vlv35l7m97h7lyha09frr8t9n2nx6ff4tn39lrq88m6dxrgfvvl7hrk8sj4h7gp'],False
stake1u80k0vx7n8szg7qz3thtslnyln6gwlpfmxqsy9jhe2044ccqja4pv,13,3109.875052,2174.179208,0.0,0.0,0.0,0.0,7929.251632,7929.251632,182.700003,121.800002,23.048643,15.365762,29,27,0.0,0.0,0.0,60.900001,7.682881,28,935.695844,False,['addr1qy7uwnjcgpay8lztuqvprtu5xp6latgszjukdwq50lgsk8wlv7cdax0qy3uq9zhwhplxfl85sa7znkvpqgt90j5ltt3sznxrpm'],False
stake1u80kkmgzeghagpzjfkqyp972th3l3cl7nd94v45vz52hg6q5wvdln,117,4919.756353,4819.724374,0.0,0.0,0.0,0.0,2875.067462,2743.755516,59.49194,0.0,1419.487803,1411.442894,68,63,0.0,0.0,131.311946,59.49194,8.044909,51,100.031979,False,['addr1q9f9qjfcn7f2slqgen7mm8xjh8vunefm32kh7mcsfu8dpqklddks9j306sz9ynvqgztu5h0rlr3lax6t2etgc9g4w35qsx4tkp'],False
stake1u80knnt64agwrm926cea0kepq5j67r8dgqvxaz399rek79gpk8yud,95,7754.64453,7723.342341,0.0,0.0,0.0,0.0,1391.582841,685.255385,746.538589,476.128259,0.0,0.0,14,12,0.0,0.0,706.327456,270.41033,0.0,6,31.302189,False,['addr1qy0gurwlylrcahf6xa2uv5cd8gtj5se66uutc3nulhak2kwld8xh4t6su8k2443n6ldjzpf94uxw6sqcd69z228ndu2s3f8ghg'],False
stake1u80lxg77zkchtj6yfeygxy6qwrgmvauuh7y65c6llzge6hqrc65gd,22,663.14165,625.68344,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,101,0,0.0,0.0,0.0,1.0,0.0,101,37.45821,False,['addr1q8y3wez6m0fqgyqzdqzfdenf40vglflwhuu8a3cg9crms8kl7v3au9d3wh95gnjgsvf5qux3kemee0uf4f34l7y3n4wq56ktz7'],False
stake1u80m4tzazshgkfxhj6m4fq7hej590zrtzw35fxy0hhdctqss02c3m,3725,42477428.416013,42476574.73113,27511227.25546,27358592.322521,713779.0,713779.0,4668634.645393,4664188.971366,193328136.6123,192522722.789245,45090000.036912,45090000.036694,105,104,152634.932939,0.0,4445.674027,805413.823055,0.000218,46,853.684883,False,['addr1q9xc480ha4xzas6cer0qjeh8x3sa0tjlh083xskkqu556rxlh2k969pw3vjd094h2jpa0n9g27yxkyargjvgl0wmskpqkzzt27'],False
stake1u80mlhqyuu4fzhrqp430cdaw8w79ww82dzf68wekn5m7fqsuj0hrm,91,40686.312373,40658.194002,0.0,0.0,0.0,0.0,9948.060761,9948.060761,2.079895,0.0,0.0,0.0,13,12,0.0,0.0,0.0,2.079895,0.0,1,28.118371,False,['addr1q9k9qt0cmprgp77vvesev5qqyxpkq06lwaar4yt8j2z8y9xlhlwqfee2j9wxqrtzlsm6uwau2uuw56yn5wand8fhujpqq8uvxr'],False
stake1u80mna7u4uythl4pulytr92g0rlcqgdmjxqlfmm48qjr60sa0lkaa,217,534167.14369,517881.592603,0.0,0.0,0.0,0.0,148996.009985,95114.868016,11143.684596,4738.199401,201727.053164,191317.787471,77,67,0.0,0.0,53881.141969,6405.485195,10409.265693,55,16285.551087,False,['addr1q8rhxgdx22hffmynj79s66zx3srxh5g4skyss7vdk3atyu7lh8maetcgh0l2re7gkx25s78lsqsmhyvp7nhh2wpy85lqz566y8'],False
stake1u80mu88c59360h3ktjwvhlk934er5yc3pfg85lepzx50k8gmyxvvl,346,1019.642282,47.902686,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,19.422158,19.422158,158,58,0.0,0.0,0.0,2.0,0.0,150,971.739596,False,['addr1q8uvv2myume5m5etqm5cua3cr0z5m8605p3p8me6s5jm3m7lhcw03gtr5l0rvhyue0lvtrtj8gf3zzjs0fljzydglvwsarnmvr'],False
stake1u80n5s979htr5rrpy5szn3wh06hdfumt20qrnzu9fg3rqwscjk7c4,1158,286771.102958,286725.782417,0.0,0.0,0.0,0.0,159158.181557,159158.181557,6242.628018,6218.193663,0.0,0.0,45,45,0.0,0.0,0.0,24.434355,0.0,10,45.320541,False,['addr1q82qts75vaz7c84pvu6zhrgpf3f7fy5upkk9rz235x9fqmxl8fqtutwk8gxxzffq98zawl4w6nekk57q8x9c2j3zxqaqex4zdm'],False
stake1u80p57y0vvzd80djmkhkf5zzkr68686m8z9t8m95xa5uffq076ql6,253,14888.695948,14883.778238,0.0,0.0,0.0,0.0,4766.906215,4533.2398,3989.586548,3674.699286,2100.169134,2050.165107,34,34,0.0,0.0,233.666415,314.887262,50.004027,21,4.91771,False,['addr1qxmnml035xks4astmjau6xy98pqtghh5jn85g7yfxf4gggw7rfug7ccy6w7m9hd0vngy9v850504kwy2k0ktgdmfcjjq6mx0f3'],False
stake1u80q2hmazeuga7446t7273l7gyuwcyfvh5u46m6tssz9hcceu0ft3,62,2100.479889,2078.487283,0.0,0.0,90.0,90.0,0.0,0.0,131.647582,66.695512,152.189603,152.189603,27,26,0.0,0.0,0.0,64.95207,0.0,2,21.992606,False,['addr1qysvejujn8mdg8xd477dpnp5hze8jtckyy47emmxu0kdm2k7q40h69nc3matt5hu4arlusfcasgje0fet4h5hpqyt03swaqngf'],False
stake1u80rqrw535pxjj65936ctwu2r82n5l0uck260zvukyucrpg6em2r9,10,247.95656,222.2,0.0,0.0,0.0,0.0,0.0,0.0,4.199998,0.0,0.0,0.0,14,0,0.0,0.0,0.0,4.199998,0.0,14,25.75656,False,['addr1q88qcqerslmmatjvlvkceduf7x5t4lmzdrm9sjm3rt5mdrk7xqxafrgzd994gtr4skac5xw48f7le3v457yeevfesxzs0p0vtz'],False
stake1u80skzyympwxyu4qvzsdsfsmc29re3cvgac4662dxtdm0mg0xsftj,488,503540.755891,496616.504529,0.0,0.0,0.0,0.0,34417.678364,34417.678364,1.0,0.0,17139.982586,15025.438164,121,102,0.0,0.0,0.0,1.0,2114.544422,104,6924.251362,False,['addr1qyck8mzald0jypepwv7t5rhrrgynn459l9j9zw4jchjgh9xlpvygfkzuvfe2qc9qmqnphs528nrsc3m3t4556vkmklkslwly94'],False
stake1u80smwm3n5x89eg9hetqldk7y80hqx8r2grnwj3pcpda2rg506ss4,104,21720.283549,20573.829124,0.0,0.0,100.0,100.0,4062.713072,0.0,218.693009,58.176219,0.0,0.0,78,60,0.0,0.0,4062.713072,160.51679,0.0,49,1146.454425,False,['addr1q9dh6wzd88fq5gvzt2va7pcwfgpr76kpdzt987g0tfa85rklpkahr8gvwtjst0jkp7mdugwlwqvwx5s8xa9zrszm65xs4m4s5j'],False
stake1u80sn3y76lnhr24802u6td9jk322fhllq3r5652cq4fntvc376hgq,142,3531.734401,211.276178,0.0,0.0,0.0,0.0,0.0,0.0,100.013134,20.0,0.0,0.0,82,71,0.0,0.0,0.0,80.013134,0.0,20,3320.458223,False,['addr1q8nszklwffakpspxvvxwdrf68swzp7u6eeaslu6plmjyrkklp8zfa4l8wx42w74e5k6t9dz55n0l7pz8f4g4sp2nxkes8m55q6'],False
stake1u80sz8a6z929869h5cr0jpwgndxp3dtnx3cfamtn0qvwhzc9gmen3,50,6526.10842,5501.342978,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,35,26,0.0,0.0,0.0,10.0,0.0,35,1024.765442,False,['addr1q96y632xh63rpcm60s7ld0wwak36wkkzsprz6h8fvhpn5mxlqy0m5y25205t0fsxlyzu3x6vrz6hxdrsnmkhx7qcaw9syvpnjj'],False
stake1u80th5s5k0s7j8t4krszmua6dsnqvhej28jzv87r22fyq8g4mmq9f,29,10095.175644,10050.529907,0.0,0.0,0.0,0.0,0.0,0.0,690.0,90.0,0.0,0.0,8,6,0.0,0.0,0.0,600.0,0.0,6,44.645737,False,['addr1q9vpuvh5gr7rwl08jaxy3w2em4r4p8rvamf98yjlurfj9ew7h0fpfvlpaywhtv8q9hem5mpxqe0ny50yyc0ux55jgqwsy8x2k8'],False
stake1u80tn9hcuk44vdn0pk6w9n67ps5afy3cx667lfv582qxkvc7cu00n,11,288.014942,199.749266,0.0,0.0,0.0,0.0,649.509777,572.994021,46.463835,0.0,0.0,0.0,6,5,0.0,0.0,76.515756,46.463835,0.0,5,88.265676,False,['addr1qxxdxcr24etg755fa47dzv36jyut7m39mahevqfdrd30vxx7hxt03edt2cmx7rd5ut84urpf6jfrsd44a7jegw5qdvesga5tff'],False
stake1u80u0t3jphl8epllnnd0vzp9wyw3ch7vz4jk563nentvu0gqthvqu,63,1035.07279,137.723286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,143.822036,143.822036,32,21,0.0,0.0,0.0,1.0,0.0,23,897.349504,False,['addr1q9scc3y8c3x29nfvzcx59zkg4w0kn2rw24rgrs0ug7ewudxlc7hryr070jrll8x67cyz2ugar30uc9t9df4r8nxkec7swz4wds'],False
stake1u80ue9n7crjjm3tkw45cq6094q97xs4h66shujs82pvnt6gmcze9u,334,44371.655616,42617.343738,0.0,0.0,4400.0,4300.0,58258.559166,52941.573376,85.32541,51.668702,11515.092453,6483.079244,118,104,0.0,100.0,5316.98579,33.656708,5032.013209,99,1754.311878,False,['addr1q99eyckjvlxaz4axr3vqc0079mzjy625g2pfm809lvevvjxlejt8as899hzhvatfsp57t2qtudpt044p0e9qw5zexh5sazmy24'],False
stake1u80vglc9rwm5e0jc8ty47aqvwpda73r77v25qt8p55qv5fg6pzezw,356,1264813.957931,1264711.73797,2132.745387,2132.592776,0.0,0.0,0.001364,0.00132,20645.555502,19707.121161,309.408139,309.406575,192,192,0.152611,0.0,4.4e-05,938.434341,0.001564,79,102.219961,False,['addr1q8g8tfmv5s44q3psw6xqrkxetcy4yeh0m0ncn3r2uugvanw7c3ls2xahfjl9swkfta6qcuzmmaz8auc4gqkwrfgqegjsjle0ux'],False
stake1u80vur4k3j3scqmvxa8nt5djgltpdkllq4kmt7r74lvwcdqejcat7,20,4600.501118,4599.121838,0.0,0.0,0.0,0.0,0.0,0.0,65.417162,0.0,0.0,0.0,3,2,0.0,0.0,0.0,65.417162,0.0,1,1.37928,False,['addr1qyzhwpfp8v5snsuuqpp2zp4g4qpdtcamd3tdwsmrmjpaeck7ec8tdr9rpspkcd60xhgmy37kzmdl7ptdkhu8at7cas6qxl3d5c'],False
stake1u80ws2sffjj9frlcwcupptgcppn9kl6wda6tzpnht8325nshkghn4,30,2945.817543,2915.509723,0.0,0.0,0.0,0.0,0.0,0.0,1041.095745,1012.314256,11943.756562,10231.201111,7,7,0.0,0.0,0.0,28.781489,1712.555451,4,30.30782,False,['addr1qy7kup00pgcp3rqlyjqr3j2feskgfsvdeumu2jx3ped604k7aq4qjn9y2j8lsa3czzk3szrxtdl5umm5kyr8wk0z4f8qnk2vny'],False
stake1u80xmjchy55gmft5p08f4dhpdfkpnwtx5l5pjyrhfytxy9g0unp68,3,207.242924,0.0,2169.189898,0.0,0.0,0.0,2961.27865,0.0,28.626851,0.0,1035.123167,0.0,133,0,2169.189898,0.0,2961.27865,28.626851,1035.123167,133,207.242924,False,['addr1q8tdkn4swvjvrngynmu35jtf3xamf8vuwlyqvaclkd2zs5x7dh93wffg3kjhgz7wn2mwz6nvrxukdflgryg8wjgkvg2sjpm2uq'],False
stake1u80yc9g5tuu39l4p5vplq98eqrcn5kcgmwnkws373v2vjhg3hskyt,19,76.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1286.932598,1150.715628,0.0,0.0,2,2,0.0,0.0,0.0,136.21697,0.0,2,4.0,False,['addr1zypr0np3xatwhddulsnj3aaac65qg768zgs2xpd2xuaj0zk7fs23gheeztl2rgcr7q20jq838fds3ka8vaprazc5e9wswmffgu'],True
stake1u80ynejxp7u0g7anm97hwgv9d48lkhsuq6v82plgvcv4vggs6093k,1,6.0,0.0,0.0,0.0,0.0,0.0,27.006476,0.0,6.507584,0.0,32.018878,0.0,18,0,0.0,0.0,27.006476,6.507584,32.018878,18,6.0,False,['addr1q8j48v9x4skcfq704c6xg8dwr8c3jdn04tsgtgud4tu5dew7f8nyvrac73am8ktawusc2m20ld0pcp5cw5r7sese2css3xne3c'],False
stake1u80ysejjw3vpats2ucnrmpjf258qry45n8chy5ljgs5yrcsttxtuj,103,2425.851445,2177.768157,0.0,0.0,0.0,0.0,0.0,0.0,470.4,356.0,0.0,0.0,87,80,0.0,0.0,0.0,114.4,0.0,60,248.083288,False,['addr1qx9yc0d2z2yrcrc5j77zgamfuadf0qxv7p0frgf072qhq5k7fpn9yazcr6hq4e3x8kryj4gwqxftfx03wffly3pgg83qluc03j'],False
stake1u80zh8sppe0k7u4jyt3ysy6p6j4m2un3zpsa44805756zncq6g8fx,1,6.726844,0.0,0.0,0.0,0.0,0.0,8500.97814,0.0,1600.0,0.0,7300.207898,0.0,15,0,0.0,0.0,8500.97814,1600.0,7300.207898,15,6.726844,False,['addr1qx73ruzrn4c6g52fwfhxmze9z6p6g2uclp8spp2ulmfpjhk79w0qzrjldaetyghzfqf5r49tk4e8zyrpmt2wlfaf598ska7kv8'],False
stake1u80zyr9q67yamf9lmx5sx82yga87ht9e6kkr87qz4scguvqe569f9,26,6170.472385,6163.062854,0.0,0.0,0.0,0.0,7967.544578,2709.889802,1425.004974,712.502487,0.0,0.0,7,6,0.0,0.0,5257.654776,712.502487,0.0,6,7.409531,False,['addr1q9q00n26cyk3ercwrea4j4ksa60zvp47p52gdmpz467ch5x7ygx2p4ufmkjtlkdfqvw5g360awktn4dvx0uq9tps3ccqre2xvx'],False
stake1u8203euhjc68vd9p7wxeaffz4j9vu4s6qw69huz3tkdw7ksx43vmn,38,15290.828488,11241.512602,0.0,0.0,0.0,0.0,4.12861,0.0,169.150848,160.750169,3070.751005,0.0,10,8,0.0,0.0,0.0,8.400679,3070.751005,8,4049.315886,False,"['addr1q974fgdhr5ep3hdl7vm093vaf0fx90zcpp8hhu9k9vqlrjw5lrne0935wc62ruudn6jj9ty2eetp5qa5t0c9zhv6aadq66sssl', 'addr1zypr0np3xatwhddulsnj3aaac65qg768zgs2xpd2xuaj0zk5lrne0935wc62ruudn6jj9ty2eetp5qa5t0c9zhv6aadqdkwmzd']",True
stake1u8205ry5aldw5qsqqe354f8u7af9h06arhcrz348rcjdp2c6vxd5j,100,400.0,392.0,0.0,0.0,0.0,0.0,0.0,0.0,602.047711,582.11888,0.0,0.0,3,3,0.0,0.0,0.0,19.928831,0.0,3,8.0,False,['addr1zypr0np3xatwhddulsnj3aaac65qg768zgs2xpd2xuaj0zk5lgxffm76agpqqpnrf2j0ea6jtwl4680sx9r2w83y6z4sy9pgkn'],True
stake1u8209jmt9a3ay9wjq2rs08ys87fpddk905jef5gx6ntw69spfkkgy,1079,37093.142612,37085.205896,1147.742263,1081.757424,116.0,116.0,10474.158105,10474.158105,1459.283985,1455.301141,5278.745782,5278.745782,143,143,65.984839,0.0,0.0,3.982844,0.0,10,7.936716,False,['addr1qy4z98hja4s2tkppyjem32avv0hw80gm7yktqrjkw7x97nk57t9kktmr6g2ayq58q7wfq0ujz6mv2lf9jngsd4xka5tqrgt3l2'],False
stake1u820kd0wrwgrwu6plc9v6rfm8a9vydh0g4p5yxaflkr6u0sen6fjp,749,14443892.474044,14329738.977072,0.0,0.0,17.0,17.0,9797.668664,8995.838845,5948.981794,5938.747118,1189544.624042,1189544.624042,307,302,0.0,0.0,801.829819,10.234676,0.0,233,114153.496972,False,['addr1qxygyd95ezwufthzaqc8c8unfaqnq2xn85n6d2ds3l2cvmk5lv67uxusxae5rls2e5xnk062cgmw732rggd6nlv84clqcuxl69'],False
stake1u820zjcdly92av78p0pdga4vavhvch64n5vjunlaeut4tjcqtvl94,1,57.177884,0.0,0.0,0.0,0.0,0.0,2.957574,0.0,6.0,0.0,0.0,0.0,59,0,0.0,0.0,0.0,6.0,0.0,59,57.177884,False,['addr1q9l3ea44kenpjhskadcc798n4cm68plvtrw6luwv3xjsfgw5799sm7g246euwz7z63m2e6ewe304t8ge9e8lmnch2h9s528fz3'],False
stake1u822h6thfs7zvymzrpprthpm66j5u3cepp0jdmdkfhxmlpgq6q3xv,1405,636103.490315,635146.177645,0.0,0.0,0.0,0.0,0.0,0.0,892.352756,871.852651,0.0,0.0,63,63,0.0,0.0,0.0,20.500105,0.0,49,1582.31267,False,['addr1qxfqf0rxk5r44xpynffqyvd4c2p3tasraqzppsv70xmewww5405hwnpuycfkyxzzxhwrh449fer3jzzlymkmvnwdh7zs425f6d'],False
stake1u822mmf2hy3fm0tsl3t6zdrr2uarreeh00hvneugj09xegs8yxfum,222,66676.404278,66662.606885,0.0,0.0,384.0,384.0,0.008514,0.007998,3177.727724,3049.159568,0.0,0.0,47,47,0.0,0.0,0.000516,128.568156,0.0,25,13.797393,False,['addr1qxz6xmz54mn4rpcm72r8ss29nq4j6qq26mdvq8gug298c8x54hkj4wfznk7hplzh5y6xx4e6x8nnw7lwe8nc3y72dj3qhffv08'],False
stake1u822pkdgq5rhdvyhz0ufnp9cld36lv9gyxahv8g3m7kzv6sqangak,4,54.305168,46.0,0.0,0.0,0.0,0.0,54.012952,27.006476,13.015168,6.507584,64.037756,32.018878,19,18,0.0,0.0,27.006476,6.507584,32.018878,19,8.305168,False,['addr1qxyff9nrclqjrq0e5tyfgkle4wxnucc537pdckflh9gal0w55rv6spg8w6cfwylcnxzt37mr47c2sgdmwcw3rhavye4q9m4x8h'],False
stake1u822xgpx3ye24ta4c9utdalu2uuy5jl0svyx23xmyshgdvqk0n52f,56,10915.14264,10596.19465,0.0,0.0,0.0,0.0,0.0,0.0,28.824817,0.0,52.905714,52.905714,36,31,0.0,0.0,0.0,28.824817,0.0,21,318.94799,False,['addr1qxd3x9wgkyy0duz7lpa2k5nzlvqa2m8m77r6cyv55790n0755vszdzfj42hmtstckmmlc4ecff97lqcgv4zdkfpws6cq43jdkm'],False
stake1u822xwq8aekvgmjcnj5y0hfrpn86a0vvshd94njekrsvg4cxwpfd2,1,6.548647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.265726,0.0,0.0,0.0,1,0,0.0,0.0,0.0,4.265726,0.0,1,6.548647,False,['addr1qxcynznfmr8s0v8j4qyay6ufftf9qspn3xuxt890vx68yr755vuq0mnvc3h9389gglwjxrx0467cepw6tt89nv8qc3tshxc73e'],False
stake1u8236nxla4v5vv3ty25vnlvv2va3z5pa4tv28guavntz5hg3u3vtw,15,683.705268,642.784221,0.0,0.0,0.0,0.0,1.2e-05,8e-06,3.663598,1.831799,15.416,7.708,75,22,0.0,0.0,4e-06,1.831799,7.708,73,40.921047,False,['addr1qx07xt5nw5ks7ss4fze4glu3tcmv5lqt9patmczwu9yvyr74r4xdlm2egcezkg4ge87cc5emz9grm2kc5w3e6exk9fws3djfjf'],False
stake1u8267w04zuxpyzppld2cyjzy8p2xk5vs5egh39lgxv6yg3sx75ucd,1,4.10312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,17,0,0.0,0.0,0.0,2.0,0.0,17,4.10312,False,['addr1qy9sukwxturv866pqtxz35hjvhegtj2xj56he8yqjchgqsw44uul29cvzgyzr764sfyygwz5ddgepfj30zt7sve5g3rq8gefag'],False
stake1u8268g70lkp08lgmrg5mvajjxlmpdkuhrw6ydj60822r7ks2d3dtr,134,1797199.742569,1616984.048176,0.0,0.0,0.0,0.0,0.0,0.0,230.976011,0.503257,0.0,0.0,83,10,0.0,0.0,0.0,230.472754,0.0,83,180215.694393,False,['addr1q8dzy6yee7uccnzmkdcxx59nzhx7yyvqk4mj2shp27vwq2745w3ullvz7073kx3fkem9ydlkzmdewxa5gm957w558adqqau99e'],False
stake1u826sw24c0rkgqpflv2pk8x9q7kluk8p3pys3yrtuw307tsgfzku5,5,22374.867985,22371.066766,0.0,0.0,0.0,0.0,7.870176,7.870176,41.0,0.0,14.0,0.0,29,21,0.0,0.0,0.0,41.0,14.0,9,3.801219,False,['addr1q9lknqeqcfg9ghy8vdz2rtswuu9n96et9uyxfxd08n6qq6744qu4ts78vsqzn7c5rvwv2padlevwrzzfpzgxhcazluhqzqugnn'],False
stake1u828qkdmxlywdwdm32aektq53tj2dq4e24m34fnpe0nu0dq4rxmn4,36,699.115533,590.950899,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.101522,0.0,44,0,0.0,0.0,0.0,1.0,12.101522,44,108.164634,False,['addr1q9cdgs7vfx2peq7ukp956ef5ls8fv8l4zv93x6am3t6qvrw5wpvmkd7gu6umhz4mnvkpfzhy56ptj4thr2nxrjl8c76qneqa8j'],False
stake1u8296rnr9agfnhpcsm93gasum05k2a2jk77hed7rq6au4lg4fvyha,326,98106.476359,95806.101752,0.0,0.0,265.0,265.0,0.0,0.0,2096.638345,2086.638345,2968.854444,2931.274008,102,102,0.0,0.0,0.0,10.0,37.580436,91,2300.374607,False,['addr1qx4g3unpml79tw9ndnt8q4ue56yurdqkpluclarau2k5utk5t58xxt6sn8wr3pktz3mpeklfv4649daa0jmuxp4met7ssmf38s'],False
stake1u829eq6lk5t06xx4w42scwagena79prx5rtlrz6gxmtq2vcx250rf,1038,509632.477113,495943.949645,2197.867371,1688.56734,0.0,0.0,10613.97001,10371.704027,2589.55414,2266.600109,3246.085457,3164.082442,292,272,509.300031,0.0,240.396262,322.954031,82.003015,181,13688.527468,False,['addr1q853yfcvzcd6xe87dk4ckp2wfnh7gqrscvj89w0chx6yvm75tjp4ldgkl5vd2a24psa63n8mu2zxdgxh7x95sdkkq5es7guyxj'],False
